ID	Gmina	day	month	year	reported_time	localisation	species	weight
666	KRAKOW	26	4	2019	16:44	Rydla 11	birds	1
667	KRAKOW	26	4	2019	18:37	Mieczykowa 2	domestic cat	3
668	KRAKOW	26	4	2019	19:12	Jasnogorska 11	dog	7
669	KRAKOW	26	4	2019	19:32	Chałubińskiego	wild boar	0
670	KRAKOW	27	4	2019	0:01	Rzepakowa/Karasiówka	domestic cat	2
671	KRAKOW	27	4	2019	0:35	Zakopiańska 116	hedgehog	2
672	KRAKOW	27	4	2019	0:35	Zakopiańska 116	hedgehog	2
673	KRAKOW	27	4	2019	8:29	Królowej Jadwigi 248	domestic cat	3
674	KRAKOW	27	4	2019	9:49	al. Pokoju 	roe deer	22
675	KRAKOW	27	4	2019	22:14	Brzeska	roe deer	23
676	KRAKOW	29	4	2019	7:42	Ks. Józefa 249	roe deer	
677	KRAKOW	29	4	2019	8:16	Wielicka 250	roe deer	20
678	KRAKOW	29	4	2019	9:34	Zakopiańska 99/101	domestic cat	5
679	KRAKOW	30	4	2019	0:44	Facimiech	beaver	
680	KRAKOW	30	4	2019	13:26	Tysiąclecia 29-32	squirrel	
737	KRAKOW	1	5	2019	2:23	Pułłanki	roe deer	25
738	KRAKOW	1	5	2019	12:30	Słomiana 25	domestic cat	5
739	KRAKOW	2	5	2019	7:34	Opolska 14A	birds	1
740	KRAKOW	2	5	2019	10:04	Kołaczkowskiego	deer	
741	KRAKOW	2	5	2019	11:19	Maisnera	birds	1
742	KRAKOW	2	5	2019	13:55	Teligi 6	hedgehog	1
743	KRAKOW	3	5	2019	0:33	Lublańska 34	domestic cat	3
744	KRAKOW	3	5	2019	3:10	Myślenicka 7 8	roe deer	25
745	KRAKOW	3	5	2019	13:03	Olszanicka 	dog	12
746	KRAKOW	3	5	2019	13:03	Olszanicka 	dog	12
747	KRAKOW	3	5	2019	16:59	Batalionu skala Ak/Krowoderskich Zuchów	birds	1
748	KRAKOW	3	5	2019	19:55	Smoleńskiego/Poronińska	roe deer	20
749	KRAKOW	3	5	2019	21:19	29-red foxtopada	domestic cat	
750	KRAKOW	4	5	2019	2:40	Al.Pokoju/Widok	roe deer	
751	KRAKOW	4	5	2019	11:16	Oboźna 19	birds	1
752	KRAKOW	4	5	2019	16:08	Wadowska	roe deer	15
753	KRAKOW	4	5	2019	17:59	Dybowskiego 16	roe deer	20
754	KRAKOW	5	5	2019	7:11	Przewóz /Szczecińska	deer	25
755	KRAKOW	5	5	2019	9:10	Stella-Sawickiego	dog	1
756	KRAKOW	5	5	2019	9:59	Jasnogórska	roe deer	25
757	KRAKOW	5	5	2019	15:55	Rozrywki	birds	1
758	KRAKOW	5	5	2019	23:13	hedgehogynowa 11	wild boar	3
759	KRAKOW	6	5	2019	7:34	Rybitwy 42	domestic cat	
760	KRAKOW	6	5	2019	9:48	Forteczna 59	domestic cat	5
761	KRAKOW	6	5	2019	13:18	Kołaczkowskiego	deer	19
762	KRAKOW	6	5	2019	15:45	Maisnera/Chałpnika	birds	1
763	KRAKOW	6	5	2019	16:25	przystanek prokocim szpital,torowisko	birds	
764	KRAKOW	6	5	2019	18:16	Willowe 8	domestic cat	1
765	KRAKOW	7	5	2019	8:01	Wadowska 145B	roe deer	25
766	KRAKOW	7	5	2019	15:22	Luborzycka 8	roe deer	21
767	KRAKOW	7	5	2019	15:50	Wielicka/Facimiech	beaver	16
768	KRAKOW	7	5	2019	16:12	Moniuszki 2A	birds	1
769	KRAKOW	8	5	2019	5:36	Głowackiego	hedgehog	1
770	KRAKOW	8	5	2019	8:01	Piastowska	birds	0
771	KRAKOW	8	5	2019	9:30	Kościelnicka 16A	domestic cat	
772	KRAKOW	8	5	2019	10:02	Kostaneckiego	red fox	7
773	KRAKOW	8	5	2019	18:17	Działowskiego 	roe deer	25
774	KRAKOW	8	5	2019	18:17	Działowskiego 	roe deer	25
775	KRAKOW	8	5	2019	18:17	Działowskiego 	roe deer	25
776	KRAKOW	8	5	2019	18:17	Działowskiego 	roe deer	25
777	KRAKOW	8	5	2019	18:17	Działowskiego 	roe deer	25
778	KRAKOW	8	5	2019	22:42	Christo Botewa	roe deer	20
779	KRAKOW	9	5	2019	1:03	Lubocka 64	roe deer	25
780	KRAKOW	9	5	2019	9:22	Kolna	roe deer	189
781	KRAKOW	9	5	2019	9:22	Morcinka/roe deer	roe deer	12
782	KRAKOW	9	5	2019	9:56	Benedyktowicza	roe deer	7
783	KRAKOW	9	5	2019	21:15	Stachiewicza 3	birds	1
784	KRAKOW	10	5	2019	8:13	Włoska  1	hedgehog	1
785	KRAKOW	10	5	2019	16:31	Mazowiecka 38	birds	1
786	KRAKOW	10	5	2019	18:28	Podbipięty	dog	
787	KRAKOW	10	5	2019	21:49	Ks.Jozefa 129	roe deer	28
788	KRAKOW	11	5	2019	9:25	Kościuszkowskie 3	domestic cat	
789	KRAKOW	11	5	2019	11:38	Ks.Jozefa  ogródki działkowe	roe deer	37
790	KRAKOW	11	5	2019	16:10	Łokietka 243	roe deer	20
791	KRAKOW	11	5	2019	23:15	Jancarza 	domestic cat	0
792	KRAKOW	12	5	2019	8:59	Dybowskiego 2	domestic cat	4
793	KRAKOW	12	5	2019	9:48	Powstania Warszawskiego	domestic cat	3
794	KRAKOW	12	5	2019	11:09	Na Skarpie 30	birds	1
795	KRAKOW	12	5	2019	12:45	Wł. Łokietka 331	roe deer	20
797	KRAKOW	12	5	2019	17:17	Brodowicza 5	hedgehog	1
798	KRAKOW	12	5	2019	21:12	Jasnogorska	roe deer	11
799	KRAKOW	14	5	2019	11:06	Dworna	hedgehog	1
800	KRAKOW	15	5	2019	19:01	Gaik	roe deer	
801	KRAKOW	16	5	2019	5:50	Łowińskiego	roe deer	20
802	KRAKOW	16	5	2019	5:50	Łokietka 344	roe deer	23
803	KRAKOW	16	5	2019	7:00	Łokietka 114	hedgehog	1
804	KRAKOW	16	5	2019	9:22	Forteczna	hedgehog	1
805	KRAKOW	16	5	2019	20:06	Pronaszków	wild boar	81
806	KRAKOW	17	5	2019	11:29	Splawy 2H	domestic cat	
807	KRAKOW	17	5	2019	12:05	Starowolska 174	hedgehog	1
808	KRAKOW	17	5	2019	19:51	Kosocicka	domestic cat	1
809	KRAKOW	18	5	2019	8:44	Junacka/Kasztanowa	birds	1
810	KRAKOW	18	5	2019	9:37	Kamieńskiego	domestic cat	3
811	KRAKOW	18	5	2019	12:52	Zagorze 11A	roe deer	15
812	KRAKOW	18	5	2019	13:49	Dr Judyma 36-38	birds	1
813	KRAKOW	19	5	2019	11:14	Ks.Józefa 228	domestic cat	4
814	KRAKOW	19	5	2019	21:32	Bartla	domestic cat	
815	KRAKOW	20	5	2019	6:27	G.Morcinka	beaver	15
816	KRAKOW	20	5	2019	23:35	Gliniana 15	hedgehog	1
817	KRAKOW	21	5	2019	7:41	Brucknera 30-35	domestic cat	5
818	KRAKOW	21	5	2019	8:41	Tatarkowa 12	roe deer	20
819	KRAKOW	21	5	2019	8:41	Ćwiklińskiej/Telimeny	domestic cat	1
820	KRAKOW	21	5	2019	10:00	Ks.Józefa 255	wild boar	16
821	KRAKOW	21	5	2019	20:24	Mała Gora/Heleny	dog	10
822	KRAKOW	22	5	2019	7:16	Brzeska	hare	5
823	KRAKOW	22	5	2019	9:09	Park Krowoderski/Łokietka	birds	1
824	KRAKOW	22	5	2019	13:56	Kuźnicy Kołłątajowskiej 2-5	squirrel	1
825	KRAKOW	22	5	2019	17:59	Leśna19	wild boar	54
826	KRAKOW	23	5	2019	10:57	Kamieńskiego	domestic cat	0
827	KRAKOW	23	5	2019	12:49	Kamieńskiego	domestic cat	3
828	KRAKOW	23	5	2019	18:02	Grażyny	domestic cat	3
829	KRAKOW	23	5	2019	22:45	Sdomestic catnicka	domestic cat	
830	KRAKOW	24	5	2019	4:32	Królowej Jadwigi	red fox	15
831	KRAKOW	24	5	2019	5:47	Chełmska	birds	
832	KRAKOW	24	5	2019	16:32	Zielony Most 10	hedgehog	1
833	KRAKOW	24	5	2019	16:32	Kobierzyńska	domestic cat	3
834	KRAKOW	24	5	2019	18:52	Chełmska 5	birds	1
835	KRAKOW	24	5	2019	18:52	Makowa 12	rat	1
836	KRAKOW	24	5	2019	21:21	Łowińskiego	roe deer	0
837	KRAKOW	24	5	2019	21:38	Pienińska	domestic cat	4
838	KRAKOW	24	5	2019	23:41	Kąpielowa 75	domestic cat	3
839	KRAKOW	25	5	2019	10:10	Zagrody 19-21	domestic cat	1
840	KRAKOW	25	5	2019	11:49	Łowińskiego 4	roe deer	26
841	KRAKOW	25	5	2019	21:16	Bulwar Czerwiński	beaver	25
842	KRAKOW	25	5	2019	23:03	Forteczna	domestic cat	3
843	KRAKOW	26	5	2019	8:35	Pietruszyńskiego 5	hedgehog	1
844	KRAKOW	26	5	2019	10:52	Zawila	roe deer	25
845	KRAKOW	26	5	2019	12:24	Królowej Jadwigi 167	domestic cat	3
846	KRAKOW	26	5	2019	20:53	Chełmska 	dog	
847	KRAKOW	27	5	2019	0:04	W.Slawka	hedgehog	1
848	KRAKOW	27	5	2019	15:58	Kozia  22	domestic cat	5
849	KRAKOW	28	5	2019	22:07	Ks.Józefa 	red fox	2
850	KRAKOW	29	5	2019	12:51	Drużbacka 30A	birds	5
851	KRAKOW	29	5	2019	21:36	Morcinka	roe deer	30
852	KRAKOW	30	5	2019	5:50	Stojałowskiego /Cechowa	red fox	5
853	KRAKOW	30	5	2019	8:12	Podbipiety	dog	5
855	KRAKOW	30	5	2019	11:16	Ks.Józefa 285A	red fox	
856	KRAKOW	30	5	2019	21:51	Zakopiańska/Góra Borkowska	red fox	
857	KRAKOW	31	5	2019	11:43	Kurczaba 1	hedgehog	
858	KRAKOW	31	5	2019	16:16	Babińskiego 55	domestic cat	
908	KRAKOW	1	6	2019	6:49	Ojcowska 172	domestic cat	
909	KRAKOW	1	6	2019	7:33	Trakt Padogki	birds	1
910	KRAKOW	1	6	2019	8:29	Brzozowa 22	birds	
911	KRAKOW	1	6	2019	22:41	Dobrego Pasterza	birds	1
912	KRAKOW	2	6	2019	7:00	Jurajska	roe deer	20
913	KRAKOW	2	6	2019	7:38	29-red foxtopada	domestic cat	3
914	KRAKOW	2	6	2019	10:36	Wrocławska	domestic cat	3
915	KRAKOW	2	6	2019	19:21	Bartnika 10	roe deer	25
916	KRAKOW	2	6	2019	21:54	Łowińskiego	roe deer	25
917	KRAKOW	3	6	2019	6:21	Praska	hedgehog	1
918	KRAKOW	3	6	2019	11:10	Bujaka 12	domestic cat	
919	KRAKOW	3	6	2019	16:22	Petrażyckiego	birds	34
920	KRAKOW	3	6	2019	18:22	Podłużna	red fox	
921	KRAKOW	3	6	2019	23:43	Ks. Józefa	domestic cat	5
922	KRAKOW	4	6	2019	17:23	Kąpielowa 51	domestic cat	3
923	KRAKOW	4	6	2019	22:37	Gaik/Jasnogórska	roe deer	
924	KRAKOW	5	6	2019	19:30	Podbipięty	wild boar	5
925	KRAKOW	5	6	2019	21:30	Chałubińskiego 90A	domestic cat	3
926	KRAKOW	6	6	2019	6:37	Kocmyrzowska	domestic cat	2
927	KRAKOW	6	6	2019	12:42	Puszkarska	birds	1
928	KRAKOW	6	6	2019	15:53	Zakole 19	domestic cat	5
929	KRAKOW	6	6	2019	18:14	Igolomska	badger	10
930	KRAKOW	6	6	2019	23:19	Kuryłowicza	badger	7
931	KRAKOW	7	6	2019	6:29	Zgody 10	hare	5
932	KRAKOW	7	6	2019	11:00	Zamłynie 30D	birds	1
933	KRAKOW	7	6	2019	13:15	Kasztanowa 70	roe deer	34
934	KRAKOW	8	6	2019	8:54	Teligi	birds	1
935	KRAKOW	8	6	2019	8:56	Sebastiana 17	domestic cat	
936	KRAKOW	8	6	2019	10:00	Stella sawickiego	hedgehog	1
937	KRAKOW	8	6	2019	14:02	Medweckiego 	domestic cat	4
938	KRAKOW	8	6	2019	17:39	Chełmska 12	domestic cat	3
939	KRAKOW	8	6	2019	21:35	Ks. Józefa	wild boar	15
940	KRAKOW	9	6	2019	6:24	Komandosów 14	domestic cat	2
941	KRAKOW	9	6	2019	9:20	Rzepakowa 29	roe deer	43
942	KRAKOW	9	6	2019	9:42	Drużbackiej 6-8	domestic cat	3
943	KRAKOW	9	6	2019	11:08	Żeńców /Gliniana	rat	1
944	KRAKOW	9	6	2019	11:09	Górali 6	birds	1
945	KRAKOW	10	6	2019	11:04	Skowronia / Helcmana	domestic cat	1
946	KRAKOW	10	6	2019	14:21	Kawiory	hedgehog	1
947	KRAKOW	10	6	2019	19:53	Łaczka 50/52	domestic cat	
948	KRAKOW	10	6	2019	22:35	Zbrojarzy	domestic cat	3
949	KRAKOW	11	6	2019	8:44	Ks.Józefa	hedgehog	1
950	KRAKOW	11	6	2019	13:13	Dunin/Wąsowicza	domestic cat	1
951	KRAKOW	11	6	2019	14:43	Bieżanowska 91	hedgehog	1
952	KRAKOW	11	6	2019	14:49	Moniuszki 2A	birds	1
953	KRAKOW	11	6	2019	19:03	SM Prokocim	birds	1
954	KRAKOW	12	6	2019	6:49	Krzemieniecka 8	domestic cat	1
955	KRAKOW	12	6	2019	7:49	Grzegorzecka	hare	1
956	KRAKOW	12	6	2019	14:03	Borsucza 5	roe deer	
957	KRAKOW	13	6	2019	7:56	Armii Krajowej	hedgehog	1
958	KRAKOW	13	6	2019	7:56	Sdomestic catnicka 177	domestic cat	1
959	KRAKOW	13	6	2019	9:16	Kwiecista/Kobierzyńska	domestic cat	
960	KRAKOW	13	6	2019	13:24	Kwiecista	domestic cat	1
961	KRAKOW	13	6	2019	14:29	Jarzębiny 31	hedgehog	1
962	KRAKOW	14	6	2019	6:42	Petrażyckiego	dog	1
963	KRAKOW	14	6	2019	8:02	Na Wzgorzach 5	birds	1
964	KRAKOW	14	6	2019	8:03	Tyniecka	red fox	1
965	KRAKOW	14	6	2019	8:44	Podbipięty	squirrel	1
966	KRAKOW	14	6	2019	9:10	Półłanki	hedgehog	1
967	KRAKOW	14	6	2019	13:32	Bochenka 24	birds	1
968	KRAKOW	14	6	2019	14:26	Niezapominajek	domestic cat	1
969	KRAKOW	15	6	2019	5:17	Pasternik	roe deer	
970	KRAKOW	15	6	2019	5:53	Nowohucka	domestic cat	3
971	KRAKOW	15	6	2019	5:53	Stella sawickiego	red fox	2
972	KRAKOW	15	6	2019	6:13	Lublańska	domestic cat	1
973	KRAKOW	15	6	2019	9:30	Warzewskiego 39	birds	1
974	KRAKOW	15	6	2019	10:28	Bulwar kurlandzki	birds	
975	KRAKOW	15	6	2019	17:16	Krowoderskich Zuchów 15B	birds	1
976	KRAKOW	16	6	2019	5:31	Nad Drwinią 10	domestic cat	3
977	KRAKOW	16	6	2019	6:24	Golikówka	hedgehog	1
978	KRAKOW	16	6	2019	8:55	Przylasek rusiecki od strony ul. Rzepakowej	roe deer	40
979	KRAKOW	16	6	2019	11:28	Zapolskiej 27	birds	1
980	KRAKOW	16	6	2019	14:06	Szafrana 5A	birds	1
981	KRAKOW	16	6	2019	14:15	Ptaszyckiego 9	dog	37
982	KRAKOW	16	6	2019	22:04	Olszanicka	wild boar	25
983	KRAKOW	16	6	2019	22:52	Olszanicka 	wild boar	22
984	KRAKOW	16	6	2019	23:21	Rumiankowa	roe deer	28
985	KRAKOW	17	6	2019	5:44	Al.. Jana Pawła II 178	domestic cat	2
986	KRAKOW	17	6	2019	6:07	Zarzyckiego	roe deer	25
987	KRAKOW	17	6	2019	8:06	Mirowska	wild boar	7
988	KRAKOW	17	6	2019	8:30	Herlinga-Grudzińskiego	birds	
989	KRAKOW	17	6	2019	9:02	Olszanicka 5 A	domestic cat	3
990	KRAKOW	17	6	2019	12:00	Sdomestic catnicka 177	domestic cat	
991	KRAKOW	17	6	2019	17:25	Majora 7	hedgehog	1
992	KRAKOW	17	6	2019	17:41	Kocmyrzowska 6	roe deer	15
993	KRAKOW	17	6	2019	18:50	Opty 3	red fox	5
994	KRAKOW	17	6	2019	22:44	estakada Opolska/Combrowa	domestic cat	3
995	KRAKOW	18	6	2019	0:10	Klasztorna 31A	domestic cat	3
996	KRAKOW	18	6	2019	12:17	Królowej Jadwigi 119	birds	1
997	KRAKOW	18	6	2019	17:38	Armii Krajowej	domestic cat	3
998	KRAKOW	18	6	2019	21:45	Norymberska	wild boar	5
999	KRAKOW	19	6	2019	0:40	Gaik	red fox	10
1000	KRAKOW	19	6	2019	10:48	Biskupińska 13	red fox	7
1001	KRAKOW	19	6	2019	20:45	Piastów 44	domestic cat	3
1002	KRAKOW	20	6	2019	17:09	Dworzec towarowy	hedgehog	0
1003	KRAKOW	21	6	2019	5:14	Piastowska	red fox	0
1004	KRAKOW	21	6	2019	7:31	Teligi 8	domestic cat	0
1005	KRAKOW	21	6	2019	7:50	Bujaka 12	domestic cat	0
1006	KRAKOW	21	6	2019	12:35	aleksandry 11	domestic cat	1
1007	KRAKOW	21	6	2019	19:07	Podmokła	domestic cat	4
1008	KRAKOW	21	6	2019	20:49	Kapelanka	birds	1
1009	KRAKOW	21	6	2019	22:58	Podgorska	roe deer	14
1010	KRAKOW	22	6	2019	8:15	Norymberska	wild boar	
1011	KRAKOW	22	6	2019	12:49	Kuryłowicza 98 -100	domestic cat	4
1012	KRAKOW	22	6	2019	18:14	Dyw 303 2	hare	5
1013	KRAKOW	23	6	2019	5:36	Moniuszki 15	domestic cat	
1014	KRAKOW	23	6	2019	12:51	Sawy-Calińskiego	domestic cat	3
1015	KRAKOW	23	6	2019	17:26	Dozynkowa 106	horse	141
1016	KRAKOW	23	6	2019	18:30	Kielecka/Brodowicza	domestic cat	1
1017	KRAKOW	23	6	2019	18:30	Powstańców 	domestic cat	3
1018	KRAKOW	24	6	2019	1:00	Grudzińskiego	roe deer	12
1019	KRAKOW	24	6	2019	1:44	Ks.Jozefa/Benedydomestic catowicza	domestic cat	3
1020	KRAKOW	24	6	2019	8:56	Winnicka	red fox	3
1021	KRAKOW	24	6	2019	11:50	Brodowicza/Olszańska	domestic cat	3
1022	KRAKOW	25	6	2019	18:08	Lecha	dog	1
1023	KRAKOW	25	6	2019	22:04	Królowej Jadwigi/Krańcowa	domestic cat	3
1024	KRAKOW	26	6	2019	17:02	Centrum c 9	birds	1
1025	KRAKOW	26	6	2019	18:36	Miłkowskiego 3	birds	1
1026	KRAKOW	27	6	2019	7:07	Jana Pawła II/Centrum A 11	domestic cat	5
1027	KRAKOW	27	6	2019	7:29	Jasnogórska	roe deer	25
1028	KRAKOW	27	6	2019	12:05	Na Wrzosach 19	domestic cat	3
1029	KRAKOW	28	6	2019	10:52	Wiosenna/Junacka	domestic cat	1
1030	KRAKOW	28	6	2019	12:09	Krowoderskich Zuchów 21	birds	1
1031	KRAKOW	28	6	2019	12:21	Mirowska	domestic cat	0
1032	KRAKOW	28	6	2019	19:39	Jesionowa 8	squirrel	1
1033	KRAKOW	29	6	2019	8:32	Estońska 14	domestic cat	
1035	KRAKOW	29	6	2019	11:30	Kobierzyńska/Kwiecista	domestic cat	3
1036	KRAKOW	29	6	2019	13:16	Wciąska	roe deer	25
1037	KRAKOW	30	6	2019	11:27	Kaczńcowa 	rat	4
1038	KRAKOW	30	6	2019	12:51	Konopnickiej	domestic cat	3
1039	KRAKOW	30	6	2019	13:46	Kaczeńcowa	rat	5
1040	KRAKOW	30	6	2019	18:26	Ptaszyckiego/ S7	red fox	7
1041	KRAKOW	30	6	2019	21:32	Rzepakowa 	roe deer	0
58	NIEPOLOMICE	2	1	2019	21:48	Portowa34A	birds	25
59	NIEPOLOMICE	11	1	2019	6:57	Wroniarka 2-2A	roe deer	26
60	NIEPOLOMICE	11	1	2019	14:14	3 Maja	domestic cat	5
61	NIEPOLOMICE	13	1	2019	10:10	3 Maja	domestic cat	2
62	NIEPOLOMICE	16	1	2019	14:50	Niepołomicka 35	roe deer	
63	NIEPOLOMICE	20	1	2019	12:16	Staniątki	roe deer	
64	NIEPOLOMICE	21	1	2019	16:59	strażnica NIEPOLOMICE	birds	
65	NIEPOLOMICE	28	1	2019	9:16	Wola Batorska 887	roe deer	25
66	NIEPOLOMICE	31	1	2019	20:13	Wielicka,niepolomice	domestic cat	3
161	NIEPOLOMICE	2	1	2019	11:57	Chobot 40	roe deer	20
162	NIEPOLOMICE	15	2	2019	7:38	Pogdrabie,Krakowska	birds	5
163	NIEPOLOMICE	19	2	2019	15:33	Wimera	roe deer	23
164	NIEPOLOMICE	20	2	2019	18:05	Wola Batorska 142	roe deer	25
165	NIEPOLOMICE	21	2	2019	9:54	Zakrzów	dog	18
166	NIEPOLOMICE	21	2	2019	16:03	Wimera	domestic cat	4
167	NIEPOLOMICE	22	2	2019	9:51	Droga Królewska	roe deer	27
168	NIEPOLOMICE	22	2	2019	11:08	Wola Zabierzowska 297	roe deer	
169	NIEPOLOMICE	23	2	2019	6:44	Ochmanów 46	roe deer	20
170	NIEPOLOMICE	25	2	2019	7:06	WolaZabierzowska	roe deer	25
171	NIEPOLOMICE	25	2	2019	20:01	Droga Królewska	roe deer	
172	NIEPOLOMICE	28	2	2019	8:31	Zakrzów 242	roe deer	20
173	NIEPOLOMICE	28	2	2019	8:32	Zawiła 20	red fox	5
173	NIEPOLOMICE	28	2	2019	8:32	Zawiła 20	red fox	5
173	NIEPOLOMICE	28	2	2019	8:32	Zawiła 20	red fox	6
340	NIEPOLOMICE	1	3	2019	5:44	Zabierzowska29, NIEPOLOMICE	roe deer	
341	NIEPOLOMICE	3	3	2019	16:24	Partyzantów 44	domestic cat	2
342	NIEPOLOMICE	4	3	2019	16:27	Zabierzów Bocheński 369	domestic cat	30
343	NIEPOLOMICE	4	3	2019	17:21	Rumiankowa	dog	
344	NIEPOLOMICE	5	3	2019	7:13	Zabierzówbocheński	roe deer	
345	NIEPOLOMICE	6	3	2019	12:22	Kościuszki	domestic cat	5
346	NIEPOLOMICE	6	3	2019	14:30	Zagorze17	red fox	7
347	NIEPOLOMICE	8	3	2019	12:25	Kątowa 2	roe deer	30
348	NIEPOLOMICE	8	3	2019	17:36	Wielicka Niepolomice	roe deer	29
349	NIEPOLOMICE	11	3	2019	11:22	Kościuszki	domestic cat	5
350	NIEPOLOMICE	11	3	2019	20:53	Zakrzów	roe deer	25
351	NIEPOLOMICE	14	3	2019	8:55	Topolowa,NIEPOLOMICE	roe deer	25
352	NIEPOLOMICE	23	3	2019	10:17	Brzezieul. Polesie	roe deer	7
353	NIEPOLOMICE	23	3	2019	20:04	Czerwonych Beretów/Wrzosowa	roe deer	30
354	NIEPOLOMICE	30	3	2019	13:44	Staniątki 205	deer	74
681	NIEPOLOMICE	1	4	2019	8:34	Czerwonych Beretów	roe deer	30
682	NIEPOLOMICE	1	4	2019	10:15	Wola Batorska221	domestic cat	5
683	NIEPOLOMICE	1	4	2019	10:15	ZabierzówBoheński	domestic cat	5
684	NIEPOLOMICE	2	4	2019	7:37	Podlęska , NIEPOLOMICE	wild boar	
685	NIEPOLOMICE	2	4	2019	13:04	Podłęże	wild boar	
686	NIEPOLOMICE	4	4	2019	11:49	Zakrzów	wild boar	74
687	NIEPOLOMICE	4	4	2019	21:29	Krakowska, NIEPOLOMICE	roe deer	25
688	NIEPOLOMICE	8	4	2019	17:08	Krakowska, NIEPOLOMICE	roe deer	27
689	NIEPOLOMICE	10	4	2019	6:30	Krakowska NIEPOLOMICE	dog	
690	NIEPOLOMICE	13	4	2019	5:33	Grabska 282	roe deer	23
691	NIEPOLOMICE	14	4	2019	9:29	Brzeska/Kolejowa	roe deer	28
692	NIEPOLOMICE	15	4	2019	15:55	Wimmera	roe deer	25
693	NIEPOLOMICE	18	4	2019	10:19	Wola Batorska 190	roe deer	25
694	NIEPOLOMICE	24	4	2019	10:24	Zabierzowska 25,niepolomice	roe deer	25
695	NIEPOLOMICE	25	4	2019	8:22	Komisariat niepolomice	dog	16
696	NIEPOLOMICE	25	4	2019	18:15	NIEPOLOMICEdroga na Węgrzce	wild boar	41
697	NIEPOLOMICE	27	4	2019	1:45	Ochmanów	wild boar	55
698	NIEPOLOMICE	28	4	2019	18:47	Staniątki 875,ul.Lesna	birds	10
699	NIEPOLOMICE	30	4	2019	8:21	Zabierzowska 36E	roe deer	30
700	NIEPOLOMICE	30	4	2019	10:25	Zabierzów Bocheński 411	roe deer	30
859	NIEPOLOMICE	3	5	2019	19:56	Wola Batorska	roe deer	
860	NIEPOLOMICE	4	5	2019	9:50	Zabierzowska 28	red fox	4
861	NIEPOLOMICE	6	5	2019	7:25	Wola Batorska	roe deer	
862	NIEPOLOMICE	6	5	2019	12:35	Wola Batorska 818	roe deer	25
863	NIEPOLOMICE	6	5	2019	18:02	Wimmera	roe deer	25
864	NIEPOLOMICE	8	5	2019	9:31	Podłęze 112	birds	1
865	NIEPOLOMICE	8	5	2019	16:15	Wola Batorska 272	dog	10
866	NIEPOLOMICE	8	5	2019	21:16	Chobot	roe deer	0
867	NIEPOLOMICE	9	5	2019	10:05	Podłęże	domestic cat	
868	NIEPOLOMICE	10	5	2019	6:17	Kwitkowskiego,Podłęże	roe deer	35
869	NIEPOLOMICE	10	5	2019	9:38	Wimmera 67	roe deer	
870	NIEPOLOMICE	13	5	2019	7:29	Wola Batorska 662	roe deer	
871	NIEPOLOMICE	13	5	2019	11:57	Wola Zabierzowska 22	roe deer	34
873	NIEPOLOMICE	17	5	2019	12:01	Młyńska 7,niepolomice	birds	
874	NIEPOLOMICE	20	5	2019	10:28	Jasna 10,niepolomice	roe deer	
875	NIEPOLOMICE	23	5	2019	22:51	Kwiatowa 1,Niepolomice	roe deer	20
876	NIEPOLOMICE	28	5	2019	8:52	Wola Batorska 845	birds	1
877	NIEPOLOMICE	30	5	2019	7:05	Ochmanów 109	roe deer	25
878	NIEPOLOMICE	30	5	2019	7:29	Krakowska 15-17	domestic cat	3
1042	NIEPOLOMICE	5	6	2019	10:32	Zakrzów	roe deer	20
1043	NIEPOLOMICE	5	6	2019	17:26	Wola Batorska 463	goat	10
1044	NIEPOLOMICE	6	6	2019	10:46	Podłęże	moose	
1045	NIEPOLOMICE	8	6	2019	12:16	Kolejowa 8A	domestic cat	3
1046	NIEPOLOMICE	8	6	2019	13:00	Zabierzów bocheński	domestic cat	3
1047	NIEPOLOMICE	10	6	2019	8:11	Wola Batorska 463	birds	
1048	NIEPOLOMICE	12	6	2019	7:49	Grabska	red fox	2
1050	NIEPOLOMICE	15	6	2019	8:00	Komisariat Policji	roe deer	3
1051	NIEPOLOMICE	17	6	2019	13:00	Piękna 5, Niepolomice	roe deer	
1052	NIEPOLOMICE	17	6	2019	13:47	wola batorska	red fox	
1053	NIEPOLOMICE	18	6	2019	18:17	Zabierzów Bocheński 34	domestic cat	2
1054	NIEPOLOMICE	19	6	2019	12:30	Wola Batorska vis avis 132	red fox	5
1055	NIEPOLOMICE	19	6	2019	12:30	Sportowa	domestic cat	1
1056	NIEPOLOMICE	24	6	2019	9:47	Wola batorska	wild boar	
1057	NIEPOLOMICE	24	6	2019	10:57	Strażnica niepolomice	birds	
1058	NIEPOLOMICE	26	6	2019	11:34	Wola Batorska 2	domestic cat	12
1059	NIEPOLOMICE	26	6	2019	13:00	Dębowa Niepolomice	roe deer	7
1060	NIEPOLOMICE	26	6	2019	14:48	Staniątecka	domestic cat	
1049	NIEPOLOMICE	13	6	2019	21:37	Zakrzowiec	roe deer	6
67	WIELICZKA	2	1	2019	9:47	Koźmice Wielkie	wild boar	92
68	WIELICZKA	7	1	2019	17:26	Dobczycka	roe deer	25
69	WIELICZKA	7	1	2019	18:39	Węgrzce Wielkie	roe deer	25
70	WIELICZKA	9	1	2019	11:21	Koźmice wielkie 370	roe deer	30
71	WIELICZKA	11	1	2019	15:22	Niepołomska 11	red fox	7
72	WIELICZKA	14	1	2019	6:59	Powstania Styczniowego	roe deer	25
