A_location	A_lockdown	B_location	B_lockdown	FDR	A_time	B_time	significance
KRAKOW	TRUE	WIELICZKA	FALSE	0.544492383971777	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.0751648351648352	2000_0000	1200_1600	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.130549450549451	1600_2000	1200_1600	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.191482638766984	1600_2000	1200_1600	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.284628162535139	1600_2000	1200_1600	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.798080614203455	1600_2000	1200_1600	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.488768771831417	1600_2000	1200_1600	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	1	1600_2000	1200_1600	FALSE
KRAKOW	FALSE	WIELICZKA	TRUE	0.0565149136577708	2000_0000	1200_1600	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.522197802197802	2000_0000	1200_1600	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.113029827315542	2000_0000	1200_1600	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.43252427184466	2000_0000	1200_1600	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.256795835743204	2000_0000	1200_1600	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.318498659517426	2000_0000	1200_1600	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.445054945054945	1600_2000	1600_2000	FALSE
KRAKOW	FALSE	KRAKOW	FALSE	0.565451678942043	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.684793645779272	2000_0000	1600_2000	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0775694893341952	1600_2000	1600_2000	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	1600_2000	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0516005733397038	1600_2000	1600_2000	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	1600_2000	1600_2000	FALSE
KRAKOW	FALSE	KRAKOW	TRUE	0.373799428917539	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	KRAKOW	TRUE	0.43252427184466	2000_0000	1600_2000	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.0602006688963211	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.0548527103148952	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.205128205128205	1600_2000	1600_2000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.158606370587937	1600_2000	1600_2000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.315926327193933	1600_2000	1600_2000	FALSE
KRAKOW	FALSE	NIEPOLOMICE	FALSE	0.0516005733397038	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	NIEPOLOMICE	FALSE	0.440038222646918	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.191482638766984	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.0862509583439816	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.23489010989011	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.130898513251454	1600_2000	1600_2000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.947872340425532	1600_2000	1600_2000	FALSE
KRAKOW	TRUE	NIEPOLOMICE	TRUE	0.318498659517426	2000_0000	1600_2000	FALSE
NIEPOLOMICE	FALSE	NIEPOLOMICE	TRUE	0.458863332371686	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	TRUE	0.870040380095225	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.39003962789129	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.798080614203455	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.409090909090909	1600_2000	1600_2000	FALSE
KRAKOW	FALSE	WIELICZKA	FALSE	0.0516005733397038	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	WIELICZKA	FALSE	0.409555180336037	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	FALSE	0.552570010634527	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	WIELICZKA	FALSE	0.191482638766984	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.164535464535465	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	WIELICZKA	TRUE	0.43252427184466	2000_0000	1600_2000	FALSE
NIEPOLOMICE	FALSE	WIELICZKA	TRUE	0.290717927605536	2000_0000	1600_2000	FALSE
NIEPOLOMICE	TRUE	WIELICZKA	TRUE	0.522197802197802	2000_0000	1600_2000	FALSE
WIELICZKA	FALSE	WIELICZKA	TRUE	0.291587722622205	2000_0000	1600_2000	FALSE
WIELICZKA	TRUE	WIELICZKA	TRUE	0.43252427184466	2000_0000	1600_2000	FALSE
KRAKOW	TRUE	KRAKOW	FALSE	0.552570010634527	2000_0000	2000_0000	FALSE
NIEPOLOMICE	FALSE	KRAKOW	TRUE	0.109058509058509	2000_0000	2000_0000	FALSE
NIEPOLOMICE	TRUE	KRAKOW	TRUE	0.191482638766984	2000_0000	2000_0000	FALSE
WIELICZKA	FALSE	KRAKOW	TRUE	0.139792899408284	2000_0000	2000_0000	FALSE
WIELICZKA	TRUE	KRAKOW	TRUE	0.318498659517426	2000_0000	2000_0000	FALSE
NIEPOLOMICE	TRUE	NIEPOLOMICE	FALSE	0.855531686358754	2000_0000	2000_0000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	FALSE	0.230966638152267	2000_0000	2000_0000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	FALSE	0.46403833133691	2000_0000	2000_0000	FALSE
WIELICZKA	FALSE	NIEPOLOMICE	TRUE	0.549830299290342	2000_0000	2000_0000	FALSE
WIELICZKA	TRUE	NIEPOLOMICE	TRUE	0.870040380095225	2000_0000	2000_0000	FALSE
WIELICZKA	TRUE	WIELICZKA	FALSE	0.93690180786955	2000_0000	2000_0000	FALSE
